Chain,Chain ID,Morpho Protocol ID,Identifier,Position,Position ID
ethereum,1,2,0x2f965159Ead23c588F3EFcfF285e1b85Eb57e4C3,1.2.1.0x2f965159ead23c588f3efcff285e1b85eb57e4c3,72778104958684191193520480080935926471097452443705966506597804456813781680436
ethereum,1,2,0x3534F20E8Dd372210DbC409Dc982A19E101d5880,1.2.1.0x3534f20e8dd372210dbc409dc982a19e101d5880,9107127030872025949539893757572300283747980138873980915529671224546033991849
ethereum,1,2,0x38AaB7cED2e026a88c6830AaE3D87466DdB09C3e,1.2.1.0x38aab7ced2e026a88c6830aae3d87466ddb09c3e,67666532860632642138565412833296347024040615454342712807907929635365231864777
ethereum,1,2,0x3d719f2A8E5e9674e9e37057029f5EC65B4d7256,1.2.1.0x3d719f2a8e5e9674e9e37057029f5ec65b4d7256,84161876691230472782448032449630275079550845430263945889103821175448459640069
ethereum,1,2,0x413290c60f754e37Ae3266da85d75489133F255A,1.2.1.0x413290c60f754e37ae3266da85d75489133f255a,20948404221582819809494356888294895647157874062654257240997715239024080163078
ethereum,1,2,0x4208be3A5Db3E990bDEF7a10D3209E01aA3Bc274,1.2.1.0x4208be3a5db3e990bdef7a10d3209e01aa3bc274,91307087055002451482271127082800116863122838850919136206232166161257952579800
ethereum,1,2,0x43FB24Ad02a101Acc128eB2AD76a240245C2aD47,1.2.1.0x43fb24ad02a101acc128eb2ad76a240245c2ad47,92829432481075487514041873621065493615846984000235119417195081999439529797901
ethereum,1,2,0x43fCd85E8D9D003D515f886891B7C742AC9f92da,1.2.1.0x43fcd85e8d9d003d515f886891b7c742ac9f92da,21174237095587440925841292938620029893306233481758837471744562154873830792689
ethereum,1,2,0x4Ef53d2cAa51C447fdFEEedee8F07FD1962C9ee6,1.2.1.0x4ef53d2caa51c447fdfeeedee8f07fd1962c9ee6,29445085281635937822109046401326058755853010347639803475583617118250914759661
ethereum,1,2,0x509289cCa7Fe28CC34629445CCF658Ac310e6f60,1.2.1.0x509289cca7fe28cc34629445ccf658ac310e6f60,28699196943974918799353144592784285053969178083271971619815071577526486809931
ethereum,1,2,0x50d45D0cd6c3e6ad671D1a4F86C2F1c375C20Ed1,1.2.1.0x50d45d0cd6c3e6ad671d1a4f86c2f1c375c20ed1,102556505989885365803920927801193368626355789366889281261367882929665561212828
ethereum,1,2,0x50d5CA1Fc075302eEc82058E8E5c01BF00ab6D58,1.2.1.0x50d5ca1fc075302eec82058e8e5c01bf00ab6d58,22879210714866935631833261137798393185073182361613865150812209205376547081649
